data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-05-13,Moderna,FVG,30-39,2,14,12,3,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,40-49,9,19,26,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,50-59,274,211,470,2,13,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,60-69,67,70,125,11,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,70-79,41,41,68,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,80-89,102,211,33,279,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Moderna,FVG,90+,28,105,36,96,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,12-19,4,14,18,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,20-29,91,111,178,10,14,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,30-39,103,139,208,8,26,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,40-49,233,294,485,10,32,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,50-59,1174,1135,2191,29,89,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,60-69,356,355,650,31,30,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,70-79,223,271,360,115,19,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,80-89,214,357,112,456,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Pfizer/BioNTech,FVG,90+,46,117,47,115,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,20-29,160,78,1,237,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,30-39,136,79,1,213,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,40-49,160,68,4,224,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,50-59,139,64,8,195,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,60-69,1227,1325,2459,8,85,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,70-79,498,616,1067,2,45,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,Vaxzevria (AstraZeneca),FVG,80-89,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,12-19,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,20-29,17,20,25,10,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,30-39,22,20,32,7,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,40-49,52,40,83,4,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,50-59,309,267,545,17,14,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,60-69,79,82,146,15,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,70-79,36,45,49,27,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,80-89,118,227,34,309,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Moderna,FVG,90+,25,127,22,130,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,12-19,7,16,15,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,20-29,85,105,145,42,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,30-39,102,99,137,49,15,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,40-49,171,255,311,91,24,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,50-59,799,769,1390,139,39,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,60-69,284,325,427,163,19,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,70-79,309,337,315,322,9,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,80-89,207,314,88,428,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Pfizer/BioNTech,FVG,90+,28,107,28,107,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,20-29,50,13,0,63,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,30-39,108,11,0,119,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,40-49,230,18,3,245,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,50-59,241,43,4,279,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,60-69,1407,1370,2676,18,83,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-14,Vaxzevria (AstraZeneca),FVG,70-79,576,708,1236,1,47,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,12-19,2,2,3,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,20-29,15,14,28,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,30-39,21,40,58,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,40-49,52,68,113,0,7,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,50-59,579,471,1001,4,45,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,60-69,91,113,188,6,10,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,70-79,44,41,71,13,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,80-89,86,171,21,236,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Moderna,FVG,90+,25,69,18,75,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,12-19,24,23,19,28,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,20-29,127,153,116,159,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,30-39,119,186,98,198,9,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,40-49,259,340,230,353,16,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,50-59,2173,1977,3431,602,117,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,60-69,540,544,392,675,17,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,70-79,491,506,112,875,10,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,80-89,299,505,79,721,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Pfizer/BioNTech,FVG,90+,65,153,32,184,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,20-29,28,31,0,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,30-39,43,73,0,116,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,40-49,72,128,1,199,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,50-59,100,93,5,188,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,60-69,257,243,471,6,23,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,70-79,37,46,77,0,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-15,Vaxzevria (AstraZeneca),FVG,80-89,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,20-29,1,6,7,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,30-39,5,7,11,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,40-49,7,14,21,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,50-59,310,297,599,1,7,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,60-69,32,30,61,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,70-79,10,11,19,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,80-89,3,6,4,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Moderna,FVG,90+,2,4,2,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,12-19,15,25,38,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,20-29,131,186,246,59,12,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,30-39,121,161,215,55,12,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,40-49,208,358,470,74,22,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,50-59,1748,1734,3256,114,112,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,60-69,261,238,381,104,14,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,70-79,137,149,154,128,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,80-89,36,70,66,38,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Pfizer/BioNTech,FVG,90+,6,27,9,24,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,12-19,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,20-29,42,43,8,77,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,30-39,65,70,6,129,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,40-49,155,132,4,283,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,50-59,154,140,13,281,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,60-69,297,332,588,19,22,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,70-79,258,345,587,0,16,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-16,Vaxzevria (AstraZeneca),FVG,80-89,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,12-19,2,3,4,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,20-29,20,30,10,38,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,30-39,31,41,31,41,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,40-49,49,70,39,78,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,50-59,421,362,574,189,20,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,60-69,170,155,66,255,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,70-79,174,160,29,305,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,80-89,57,130,29,154,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Moderna,FVG,90+,23,66,20,69,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,12-19,9,16,19,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,20-29,67,71,84,52,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,30-39,64,120,110,68,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,40-49,154,190,216,115,13,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,50-59,628,696,1119,170,35,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,60-69,237,244,349,117,15,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,70-79,263,299,314,227,21,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,80-89,131,205,86,246,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Pfizer/BioNTech,FVG,90+,29,87,24,92,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,20-29,10,17,1,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,30-39,22,28,1,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,40-49,29,69,1,97,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,50-59,36,61,12,85,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,60-69,889,892,1709,5,67,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,70-79,536,687,1192,0,31,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-17,Vaxzevria (AstraZeneca),FVG,80-89,2,1,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,12-19,6,2,5,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,20-29,51,50,56,43,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,30-39,44,55,61,36,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,40-49,119,142,195,65,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,50-59,381,337,624,77,17,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,60-69,121,93,113,95,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,70-79,68,82,55,95,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,80-89,55,104,41,118,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Moderna,FVG,90+,29,87,32,84,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,12-19,9,12,15,5,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,20-29,70,80,108,34,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,30-39,81,94,127,43,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,40-49,144,192,259,58,19,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,50-59,1885,1671,3293,120,143,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,60-69,289,332,490,109,22,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,70-79,173,189,224,129,9,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,80-89,64,101,74,86,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Pfizer/BioNTech,FVG,90+,16,68,22,60,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,20-29,39,42,1,80,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,30-39,116,72,4,184,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,40-49,184,109,2,291,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,50-59,179,90,15,251,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,60-69,920,920,1768,10,62,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,70-79,286,401,664,0,23,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-18,Vaxzevria (AstraZeneca),FVG,80-89,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,12-19,3,1,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,20-29,10,12,22,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,30-39,19,12,30,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,40-49,81,91,165,1,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,50-59,274,230,479,6,19,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,60-69,73,73,129,12,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,70-79,41,69,83,25,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,80-89,44,115,46,112,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Moderna,FVG,90+,23,104,37,89,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,12-19,18,18,28,7,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,20-29,139,181,237,68,15,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,30-39,163,215,281,74,23,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,40-49,338,424,602,129,31,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,50-59,1850,1688,3247,173,118,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,60-69,457,453,668,217,25,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,70-79,280,285,300,251,14,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,80-89,76,188,101,160,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Pfizer/BioNTech,FVG,90+,28,103,30,101,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,20-29,61,22,2,81,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,30-39,133,55,2,186,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,40-49,217,106,1,322,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,50-59,222,96,7,310,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,60-69,892,921,1709,20,84,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,70-79,439,581,970,1,49,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-19,Vaxzevria (AstraZeneca),FVG,80-89,0,1,0,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,12-19,4,3,7,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,20-29,21,22,39,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,30-39,35,27,58,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,40-49,282,221,491,6,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,50-59,178,199,356,11,10,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,60-69,70,67,119,13,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,70-79,35,53,62,24,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,80-89,98,201,43,254,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Moderna,FVG,90+,26,89,24,90,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,12-19,17,19,33,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,20-29,138,150,251,29,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,30-39,142,172,271,26,17,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,40-49,308,436,654,65,25,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,50-59,2235,1840,3806,104,165,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,60-69,979,1011,1845,74,71,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,70-79,285,391,565,90,21,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,80-89,101,191,98,189,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Pfizer/BioNTech,FVG,90+,30,74,26,78,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,20-29,54,76,1,127,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,30-39,107,95,0,202,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,40-49,197,165,1,361,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,50-59,329,265,6,585,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,60-69,336,412,553,175,20,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-20,Vaxzevria (AstraZeneca),FVG,70-79,99,96,183,4,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,12-19,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,20-29,15,10,25,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,30-39,8,13,20,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,40-49,279,243,509,6,7,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,50-59,267,221,468,4,16,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,60-69,40,48,73,12,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,70-79,40,37,35,41,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,80-89,91,217,42,266,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Moderna,FVG,90+,32,89,21,100,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,12-19,20,32,40,10,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,20-29,115,150,210,47,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,30-39,118,187,235,57,13,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,40-49,359,408,632,103,32,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,50-59,1298,1288,2317,182,87,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,60-69,1097,1182,1975,216,88,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,70-79,558,725,1036,193,54,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,80-89,115,226,71,264,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Pfizer/BioNTech,FVG,90+,37,118,35,120,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,20-29,36,65,0,101,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,30-39,90,116,0,206,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,40-49,106,207,0,313,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,50-59,130,348,1,477,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,60-69,77,174,1,250,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-21,Vaxzevria (AstraZeneca),FVG,70-79,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,12-19,2,8,10,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,20-29,32,32,60,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,30-39,25,41,61,1,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,40-49,304,307,595,1,15,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,50-59,829,692,1477,2,42,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,60-69,245,246,467,3,21,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,70-79,43,66,91,13,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-22,Moderna,FVG,80-89,93,139,14,218,0,ITH,ITH4,6,Friuli-Venezia Giulia
